family,seed,budget,delta,eps,log_eps,attack,x0,eta,safe,x_max,safe_frac,action_rms,sup_deriv
S6_random,3,0.3,-0.051,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2629794876961109,1,0.4943029838308558,1.0,0.4700621852693629,4428.675000000041
S6_random,3,0.3,-0.051,1.1168632477805611,0.04800000000000001,square,0.15,0.2629794876961109,1,0.464220003165938,1.0,0.20148311906008962,4428.675000000041
S6_random,3,0.3,-0.051,1.1168632477805611,0.04800000000000001,square,0.35,0.2629794876961109,1,0.49440250334204117,1.0,0.6844957999462603,4428.675000000041
S6_random,3,0.3,-0.051,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2629794876961109,1,0.4944023841180025,1.0,0.40242350089737366,4428.675000000041
S6_random,3,0.3,-0.051,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2629794876961109,1,0.4943762788607107,1.0,0.4305781326301537,4428.675000000041
S6_random,3,0.3,-0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2629794876961109,1,0.15,1.0,0.41380162621548927,4428.675000000041
S6_random,3,0.3,-0.051,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2629794876961109,1,0.351009014932421,1.0,0.4084528102226291,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,sinusoid,0.15,0.2629794876961109,0,0.8110619093382707,0.62625,0.39489587963201833,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,sinusoid,0.35,0.2629794876961109,0,0.9798062333817076,0.62,0.3955246116972812,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,square,0.15,0.2629794876961109,0,1.0367299650178894,0.5625,0.44914260883768986,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,square,0.35,0.2629794876961109,0,0.518280773766428,0.9975,0.21679106161526407,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,chirp,0.15,0.2629794876961109,0,0.9207497584925753,0.905,0.31144034808711296,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,chirp,0.35,0.2629794876961109,0,0.842527811095551,0.915,0.3368104488441499,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,ou_noise,0.15,0.2629794876961109,0,1.0006213142831255,0.7725,0.29523911760816113,4428.675000000041
S6_random,3,0.3,-0.051,2.147830474130534,0.332,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.21288069969660248,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,sinusoid,0.15,0.2629794876961109,0,1.258298583643615,0.53,0.22964297083222437,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,sinusoid,0.35,0.2629794876961109,0,0.7533675226345335,0.6325000000000001,0.26353109473361913,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,square,0.15,0.2629794876961109,0,1.2589615562949314,0.47625,0.12327590083483234,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,square,0.35,0.2629794876961109,0,1.2589503003709897,0.535,0.235673403844793,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,chirp,0.15,0.2629794876961109,0,1.1683053520267115,0.8925000000000001,0.24595051377121063,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,chirp,0.35,0.2629794876961109,0,1.2492531746503808,0.7575000000000001,0.25473853327218576,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,ou_noise,0.15,0.2629794876961109,0,1.2253097325567666,0.06125,0.3795968667704728,4428.675000000041
S6_random,3,0.3,-0.051,4.130475019901613,0.616,ou_noise,0.35,0.2629794876961109,0,1.2189220275659247,0.03125,0.32220719632507694,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,sinusoid,0.15,0.2629794876961109,0,1.4140608236258154,0.5525,0.17133226308130323,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,sinusoid,0.35,0.2629794876961109,0,1.4161699706096245,0.50875,0.16523179373936364,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,square,0.15,0.2629794876961109,0,1.4183218552990875,0.6875,0.046264974536526816,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,square,0.35,0.2629794876961109,0,1.4183218552990875,0.59875,0.08889925362561216,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,chirp,0.15,0.2629794876961109,0,1.4177136813451796,0.4625,0.2229726644711361,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,chirp,0.35,0.2629794876961109,0,1.4154915213084998,0.5925,0.2818332424448624,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,ou_noise,0.15,0.2629794876961109,0,1.3716659821632018,0.59875,0.2698161116753335,4428.675000000041
S6_random,3,0.3,-0.051,7.943282347242816,0.9,ou_noise,0.35,0.2629794876961109,0,1.2715324442559341,0.59375,0.2208471628006589,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,sinusoid,0.15,0.2629794876961109,1,0.15332593431418534,1.0,0.11042538002323707,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,sinusoid,0.35,0.2629794876961109,1,0.35,1.0,0.11544534517045889,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,square,0.15,0.2629794876961109,1,0.18711668707102563,1.0,0.13062640392572195,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,square,0.35,0.2629794876961109,1,0.35,1.0,0.1524276676541001,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,chirp,0.15,0.2629794876961109,1,0.16584597206835755,1.0,0.11130679477677383,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,chirp,0.35,0.2629794876961109,1,0.35,1.0,0.12112981281651365,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,ou_noise,0.15,0.2629794876961109,1,0.15,1.0,0.092122756144569,4428.675000000041
S6_random,3,0.3,-0.017,0.3019951720402016,-0.52,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.12333649620400829,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2629794876961109,1,0.4233323136743935,1.0,0.2055502798883345,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2629794876961109,1,0.418459760666506,1.0,0.1968988581455164,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,square,0.15,0.2629794876961109,1,0.42062735745195845,1.0,0.7052741675806343,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,square,0.35,0.2629794876961109,1,0.4028261188594514,1.0,0.20311208158211524,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2629794876961109,1,0.1873267755485999,1.0,0.11005345316858232,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2629794876961109,1,0.3738540884570228,1.0,0.11762716842482099,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2629794876961109,1,0.2319206858465588,1.0,0.1977171586394253,4428.675000000041
S6_random,3,0.3,-0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.24267537615785345,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2629794876961109,1,0.27211188343094717,1.0,0.383735252906147,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2629794876961109,1,0.46025617435230265,1.0,0.4829677790911962,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,square,0.15,0.2629794876961109,1,0.45904052210243346,1.0,0.21731304300263007,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,square,0.35,0.2629794876961109,1,0.46026424791344833,1.0,0.6632296068236914,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2629794876961109,1,0.46026414852026737,1.0,0.4144947581382204,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2629794876961109,1,0.46026348094115876,1.0,0.2572950953718293,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2629794876961109,1,0.2574232877700316,1.0,0.2872205359670379,4428.675000000041
S6_random,3,0.3,-0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2629794876961109,1,0.39491322674137247,1.0,0.36149991135194676,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,sinusoid,0.15,0.2629794876961109,0,0.8085523309821657,0.62875,0.4009953763389689,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,sinusoid,0.35,0.2629794876961109,0,0.9837936421404786,0.62,0.4003361377983689,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,square,0.15,0.2629794876961109,0,1.108109907890509,0.55125,0.383964167538278,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,square,0.35,0.2629794876961109,0,0.511323348010057,0.9975,0.22504850784950184,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,chirp,0.15,0.2629794876961109,0,0.918731694204287,0.9075,0.3079335770746256,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,chirp,0.35,0.2629794876961109,0,0.8660918146581332,0.91,0.2593522805366995,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,ou_noise,0.15,0.2629794876961109,0,0.9838289064814866,0.78,0.32415423417993294,4428.675000000041
S6_random,3,0.3,-0.017,2.147830474130534,0.332,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.3073168172045803,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,sinusoid,0.15,0.2629794876961109,0,1.258300467916854,0.53,0.20303739835187787,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,sinusoid,0.35,0.2629794876961109,0,0.7388447671954229,0.645,0.31417104253997913,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,square,0.15,0.2629794876961109,0,1.2589615562949676,0.47875,0.15128125090272118,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,square,0.35,0.2629794876961109,0,1.2589505307261708,0.535,0.2019215781741333,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,chirp,0.15,0.2629794876961109,0,1.168489907401122,0.895,0.27636468191499464,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,chirp,0.35,0.2629794876961109,0,1.249475923461276,0.7625000000000001,0.2915846167791805,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,ou_noise,0.15,0.2629794876961109,0,1.2253093313852366,0.06375,0.3960732887605425,4428.675000000041
S6_random,3,0.3,-0.017,4.130475019901613,0.616,ou_noise,0.35,0.2629794876961109,0,1.2194209102161964,0.03125,0.362203966750283,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,sinusoid,0.15,0.2629794876961109,0,1.4140556333985355,0.5525,0.1674788938821826,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,sinusoid,0.35,0.2629794876961109,0,1.416171424845264,0.50625,0.2035711599662697,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,square,0.15,0.2629794876961109,0,1.4183218552990875,0.6875,0.04446705935518645,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,square,0.35,0.2629794876961109,0,1.4183218552990875,0.59875,0.11146376622044891,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,chirp,0.15,0.2629794876961109,0,1.4177133584744899,0.4625,0.18649552132984115,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,chirp,0.35,0.2629794876961109,0,1.4154958021102237,0.5925,0.29132791465242613,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,ou_noise,0.15,0.2629794876961109,0,1.371594980450537,0.6062500000000001,0.2534851144024994,4428.675000000041
S6_random,3,0.3,-0.017,7.943282347242816,0.9,ou_noise,0.35,0.2629794876961109,0,1.2716701673054855,0.59375,0.19622652961300774,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,sinusoid,0.15,0.2629794876961109,1,0.15,1.0,0.13166886747984768,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,sinusoid,0.35,0.2629794876961109,1,0.35,1.0,0.12827975728768454,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,square,0.15,0.2629794876961109,1,0.1822024295203335,1.0,0.14042840466883902,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,square,0.35,0.2629794876961109,1,0.35,1.0,0.16300483268566798,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,chirp,0.15,0.2629794876961109,1,0.1610892406094604,1.0,0.13284903547753313,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,chirp,0.35,0.2629794876961109,1,0.35,1.0,0.137993614130795,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,ou_noise,0.15,0.2629794876961109,1,0.15,1.0,0.11406672601079608,4428.675000000041
S6_random,3,0.3,0.0,0.3019951720402016,-0.52,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.14043914377206043,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2629794876961109,1,0.405632690186748,1.0,0.20792912804574987,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2629794876961109,1,0.40231108931462994,1.0,0.20744165670917658,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,square,0.15,0.2629794876961109,1,0.40558479341815834,1.0,0.19522400511838967,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,square,0.35,0.2629794876961109,1,0.401514988205858,1.0,0.2117996168169302,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2629794876961109,1,0.18445883695409127,1.0,0.1318142492786331,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2629794876961109,1,0.39301849367709596,1.0,0.13488019815567612,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2629794876961109,1,0.2278542296320949,1.0,0.20863559351277436,4428.675000000041
S6_random,3,0.3,0.0,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.23310534124310894,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2629794876961109,1,0.2745321433222609,1.0,0.3824874741248125,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2629794876961109,1,0.44320686233093026,1.0,0.48602093326036955,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,square,0.15,0.2629794876961109,1,0.44320557372303554,1.0,0.2514958305134879,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,square,0.35,0.2629794876961109,1,0.443207017127315,1.0,0.650681261709039,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2629794876961109,1,0.44320692433595554,1.0,0.38288989702848525,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2629794876961109,1,0.443206286098917,1.0,0.2460565222029486,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2629794876961109,1,0.2608317626154258,1.0,0.32197327482675525,4428.675000000041
S6_random,3,0.3,0.0,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2629794876961109,1,0.4036927412789565,1.0,0.39919226589341494,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,sinusoid,0.15,0.2629794876961109,0,0.7923149169464423,0.63375,0.43334913024518035,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,sinusoid,0.35,0.2629794876961109,0,0.9855834903040716,0.62,0.40278196449581377,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,square,0.15,0.2629794876961109,0,1.1140075871224724,0.55125,0.2932630707320262,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,square,0.35,0.2629794876961109,0,0.5063255984807665,0.9975,0.22527453875484482,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,chirp,0.15,0.2629794876961109,0,0.9270919030144493,0.9075,0.2581683760684912,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,chirp,0.35,0.2629794876961109,0,0.8646766560526452,0.9125,0.24433717884884348,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,ou_noise,0.15,0.2629794876961109,0,0.9850752797955599,0.7825,0.3004807001982593,4428.675000000041
S6_random,3,0.3,0.0,2.147830474130534,0.332,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.31444187989551425,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,sinusoid,0.15,0.2629794876961109,0,1.2583014910686623,0.53,0.22539047023439976,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,sinusoid,0.35,0.2629794876961109,0,0.7302645215267339,0.645,0.30560800839274727,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,square,0.15,0.2629794876961109,0,1.2589615562949361,0.47875,0.15182805863436438,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,square,0.35,0.2629794876961109,0,1.2589505608130764,0.535,0.19318487960486,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,chirp,0.15,0.2629794876961109,0,1.168579495993012,0.8975,0.2990162643436026,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,chirp,0.35,0.2629794876961109,0,1.2494985258712528,0.7675000000000001,0.2787152916317589,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,ou_noise,0.15,0.2629794876961109,0,1.2253070242706505,0.06875,0.3959180750986004,4428.675000000041
S6_random,3,0.3,0.0,4.130475019901613,0.616,ou_noise,0.35,0.2629794876961109,0,1.221857340461398,0.03125,0.3282595364408441,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,sinusoid,0.15,0.2629794876961109,0,1.4140524497182838,0.5525,0.15926880540711097,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,sinusoid,0.35,0.2629794876961109,0,1.4161710929792541,0.50625,0.1852022059745949,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,square,0.15,0.2629794876961109,0,1.4183218552990875,0.6875,0.06723806190992286,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,square,0.35,0.2629794876961109,0,1.4183218552990875,0.59875,0.07940657323702344,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,chirp,0.15,0.2629794876961109,0,1.4177133663435353,0.4625,0.21598842895434203,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,chirp,0.35,0.2629794876961109,0,1.4154970482172262,0.595,0.3068241505966881,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,ou_noise,0.15,0.2629794876961109,0,1.3715292157701469,0.6062500000000001,0.2859610819421593,4428.675000000041
S6_random,3,0.3,0.0,7.943282347242816,0.9,ou_noise,0.35,0.2629794876961109,0,1.271653259726483,0.59375,0.23100087690793483,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,sinusoid,0.15,0.2629794876961109,1,0.15,1.0,0.15201890142810334,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,sinusoid,0.35,0.2629794876961109,1,0.35,1.0,0.14222613409104518,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,square,0.15,0.2629794876961109,1,0.1783709355417514,1.0,0.1520824117718729,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,square,0.35,0.2629794876961109,1,0.35,1.0,0.1739268463544235,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,chirp,0.15,0.2629794876961109,1,0.1570332735229324,1.0,0.15332939301550175,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,chirp,0.35,0.2629794876961109,1,0.35,1.0,0.1539323913357237,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,ou_noise,0.15,0.2629794876961109,1,0.15,1.0,0.13560889964437367,4428.675000000041
S6_random,3,0.3,0.017,0.3019951720402016,-0.52,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.15698806715888605,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.15,0.2629794876961109,1,0.38801961916797456,1.0,0.21631506560795186,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,sinusoid,0.35,0.2629794876961109,1,0.38579188128661795,1.0,0.22404879699001679,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,square,0.15,0.2629794876961109,1,0.3881136639098581,1.0,0.2116576080297831,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,square,0.35,0.2629794876961109,1,0.38675440302271946,1.0,0.16920691027239365,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,chirp,0.15,0.2629794876961109,1,0.182182769900883,1.0,0.15245752628972273,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,chirp,0.35,0.2629794876961109,1,0.38454634950931066,1.0,0.155053972270714,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.15,0.2629794876961109,1,0.2255433108650919,1.0,0.21770896237382986,4428.675000000041
S6_random,3,0.3,0.017,0.580764417521312,-0.23600000000000002,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.15005238244841784,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.15,0.2629794876961109,1,0.2778027904752301,1.0,0.38633016627797917,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,sinusoid,0.35,0.2629794876961109,1,0.42615638883299845,1.0,0.4929051579084459,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,square,0.15,0.2629794876961109,1,0.4261564271411621,1.0,0.2789160708556414,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,square,0.35,0.2629794876961109,1,0.426156427399064,1.0,0.6420634148119179,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,chirp,0.15,0.2629794876961109,1,0.42615633945716563,1.0,0.3497579787181138,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,chirp,0.35,0.2629794876961109,1,0.42615571828904,1.0,0.23877148636413403,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.15,0.2629794876961109,1,0.25972648239858387,1.0,0.3052455090749872,4428.675000000041
S6_random,3,0.3,0.017,1.1168632477805611,0.04800000000000001,ou_noise,0.35,0.2629794876961109,1,0.39398266313349656,1.0,0.3718797363080372,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,sinusoid,0.15,0.2629794876961109,0,0.7893649741304855,0.63625,0.43074768068483943,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,sinusoid,0.35,0.2629794876961109,0,0.9730641604740533,0.62,0.42876371164574334,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,square,0.15,0.2629794876961109,0,1.1161943232410971,0.55125,0.26325416453834016,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,square,0.35,0.2629794876961109,0,0.5056213127980989,0.9975,0.22177226126480146,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,chirp,0.15,0.2629794876961109,0,0.910697153059339,0.91,0.24131702377667627,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,chirp,0.35,0.2629794876961109,0,0.8602564903275959,0.9125,0.23150753471408422,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,ou_noise,0.15,0.2629794876961109,0,0.9687962885753906,0.785,0.28675539061809013,4428.675000000041
S6_random,3,0.3,0.017,2.147830474130534,0.332,ou_noise,0.35,0.2629794876961109,1,0.35,1.0,0.35347372074430716,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,sinusoid,0.15,0.2629794876961109,0,1.258302196463254,0.53,0.23455118301963368,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,sinusoid,0.35,0.2629794876961109,0,0.72165683911049,0.655,0.333338150366637,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,square,0.15,0.2629794876961109,0,1.2589615562950078,0.47875,0.13433655388392313,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,square,0.35,0.2629794876961109,0,1.258950567796723,0.5375,0.20400816763367188,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,chirp,0.15,0.2629794876961109,0,1.168700830048186,0.8975,0.2599588450791864,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,chirp,0.35,0.2629794876961109,0,1.2494102233895927,0.7725,0.2909699225384805,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,ou_noise,0.15,0.2629794876961109,0,1.2253100670284902,0.06625,0.41165912263797516,4428.675000000041
S6_random,3,0.3,0.017,4.130475019901613,0.616,ou_noise,0.35,0.2629794876961109,0,1.2219098292884107,0.03375,0.35649954701164827,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,sinusoid,0.15,0.2629794876961109,0,1.4140490069515197,0.555,0.17618850692039428,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,sinusoid,0.35,0.2629794876961109,0,1.416169838212509,0.50625,0.18305668010500636,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,square,0.15,0.2629794876961109,0,1.4183218552990875,0.6875,0.06184655163034405,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,square,0.35,0.2629794876961109,0,1.4183218552990875,0.59875,0.062928486321939,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,chirp,0.15,0.2629794876961109,0,1.4177134159066176,0.4625,0.21817531073353913,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,chirp,0.35,0.2629794876961109,0,1.415495723241153,0.5975,0.27485340788712714,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,ou_noise,0.15,0.2629794876961109,0,1.3714715403052729,0.6062500000000001,0.2978816655989087,4428.675000000041
S6_random,3,0.3,0.017,7.943282347242816,0.9,ou_noise,0.35,0.2629794876961109,0,1.2718192453206145,0.59375,0.20568165776709418,4428.675000000041
S6_random,3,0.3,0.051,0.3019951720402016,-0.52,sinusoid,0.15,0.2629794876961109,1,0.15,1.0,0.188323239102975,4428.675000000041
S6_random,3,0.3,0.051,0.3019951720402016,-0.52,sinusoid,0.35,0.2629794876961109,1,0.35,1.0,0.16980747439574773,4428.675000000041
